X_axis;Y_axis;R;G;B;Camera;Photo_number;Color;Hue;Saturation;Value;Y;U;V;R_Average;G_Average;B_Average
732;305;216;236;139;iPhone 12 Pro;legocolor179.png;Yellowish Green;72.0;0.41101695;0.9254902;218.962;-39.341304;-2.597674;125;135;115
729;361;119;136;66;iPhone 12 Pro;legocolor179.png;Yellowish Green;75.0;0.51470588;0.53333333;122.937;-28.013004;-3.452749;125;135;115
604;340;109;94;51;iPhone 12 Pro;legocolor179.png;Tan;44.0;0.53211009;0.42745098;93.583;-20.950836;13.520709;125;135;115
600;431;127;117;82;iPhone 12 Pro;legocolor179.png;Tan;47.0;0.35433071;0.49803922;116.0;-16.728;9.647;125;135;115
512;395;186;49;33;iPhone 12 Pro;legocolor179.png;Red;6.0;0.82258065;0.72941176;88.139;-27.128388;85.824097;125;135;115
512;471;101;36;30;iPhone 12 Pro;legocolor179.png;Red;5.0;0.7029703;0.39607843;54.751;-12.177492;40.560373;125;135;115
622;510;88;93;97;iPhone 12 Pro;legocolor179.png;Dark Bluish Grey;207.0;0.09278351;0.38039216;91.961;2.479188;-3.473797;125;135;115
616;607;56;60;59;iPhone 12 Pro;legocolor179.png;Dark Bluish Grey;165.0;0.06666667;0.23529412;58.69;0.15252;-2.35913;125;135;115
747;557;21;25;24;iPhone 12 Pro;legocolor179.png;Black;165.0;0.16;0.09803922;23.69;0.15252;-2.35913;125;135;115
762;670;5;11;11;iPhone 12 Pro;legocolor179.png;Black;180.0;0.54545455;0.04313725;9.206;0.882648;-3.688662;125;135;115
929;606;145;150;156;iPhone 12 Pro;legocolor179.png;Light Bluish Grey;213.0;0.07051282;0.61176471;149.189;3.351012;-3.673753;125;135;115
928;764;22;34;30;iPhone 12 Pro;legocolor179.png;Light Bluish Grey;160.0;0.35294118;0.13333333;29.956;0.021648;-6.977412;125;135;115
773;176;226;120;11;iPhone 12 Pro;legocolor180.png;Orange;30.0;0.95132743;0.88627451;139.268;-63.107856;76.063964;106;129;131
750;375;225;125;13;iPhone 12 Pro;legocolor180.png;Orange;32.0;0.94222222;0.88235294;142.132;-63.532944;72.675236;106;129;131
785;484;66;143;171;iPhone 12 Pro;legocolor180.png;Medium Azure;196.0;0.61403509;0.67058824;123.169;23.532852;-50.137213;106;129;131
792;679;82;157;176;iPhone 12 Pro;legocolor180.png;Medium Azure;192.0;0.53409091;0.69019608;136.741;19.315428;-48.007857;106;129;131
741;731;48;119;175;iPhone 12 Pro;legocolor180.png;Dark Azure;206.0;0.72571429;0.68627451;104.155;34.85574;-49.247935;106;129;131
730;798;108;132;132;iPhone 12 Pro;legocolor180.png;Dark Azure;180.0;0.18181818;0.51764706;124.824;3.530592;-14.754648;106;129;131
807;862;181;205;183;iPhone 12 Pro;legocolor180.png;Aqua;125.0;0.11707317;0.80392157;195.316;-6.059472;-12.555132;106;129;131
806;924;156;162;116;iPhone 12 Pro;legocolor180.png;Aqua;68.0;0.28395062;0.63529412;154.962;-19.169304;0.910326;106;129;131
921;986;218;185;32;iPhone 12 Pro;legocolor180.png;Yellow;49.0;0.85321101;0.85490196;177.425;-71.5491;35.584275;106;129;131
912;1035;189;158;65;iPhone 12 Pro;legocolor180.png;Yellow;45.0;0.65608466;0.74117647;156.667;-45.100164;28.356041;106;129;131
843;1110;230;210;97;iPhone 12 Pro;legocolor180.png;Bright Light Yellow;51.0;0.57826087;0.90196078;203.098;-52.200216;23.593054;106;129;131
840;1148;222;206;95;iPhone 12 Pro;legocolor180.png;Bright Light Yellow;52.0;0.57207207;0.87058824;198.13;-50.73996;20.93399;106;129;131
1006;1240;191;135;146;iPhone 12 Pro;legocolor180.png;Bright Pink;348.0;0.29319372;0.74901961;152.998;-3.443016;33.327754;106;129;131
990;1305;208;156;169;iPhone 12 Pro;legocolor180.png;Bright Pink;345.0;0.25;0.81568627;173.03;-1.98276;30.66869;106;129;131
534;118;206;203;172;iPhone 12 Pro;legocolor180.png;White;55.0;0.16504854;0.80784314;200.363;-13.954596;4.943649;106;129;131
512;346;217;214;179;iPhone 12 Pro;legocolor180.png;White;55.0;0.17511521;0.85098039;210.907;-15.698244;5.343561;106;129;131
451;457;194;211;105;iPhone 12 Pro;legocolor180.png;Yellowish Green;70.0;0.50236967;0.82745098;193.833;-43.705836;0.146459;106;129;131
419;492;198;215;111;iPhone 12 Pro;legocolor180.png;Yellowish Green;70.0;0.48372093;0.84313725;198.061;-42.834012;-0.053497;106;129;131
319;567;188;170;108;iPhone 12 Pro;legocolor180.png;Tan;46.0;0.42553191;0.7372549;168.314;-29.674488;17.264622;106;129;131
279;598;186;170;108;iPhone 12 Pro;legocolor180.png;Tan;48.0;0.41935484;0.72941176;167.716;-29.380272;16.035068;106;129;131
190;695;178;49;28;iPhone 12 Pro;legocolor180.png;Red;8.0;0.84269663;0.69803922;85.177;-28.131084;81.405771;106;129;131
188;745;182;49;32;iPhone 12 Pro;legocolor180.png;Red;7.0;0.82417582;0.71372549;86.829;-26.975868;83.464967;106;129;131
275;866;104;105;97;iPhone 12 Pro;legocolor180.png;Dark Bluish Grey;67.0;0.07619048;0.41176471;103.789;-3.340188;0.185047;106;129;131
310;970;53;55;44;iPhone 12 Pro;legocolor180.png;Dark Bluish Grey;71.0;0.2;0.21568627;53.148;-4.500816;-0.129796;106;129;131
395;1099;35;37;26;iPhone 12 Pro;legocolor180.png;Black;71.0;0.2972973;0.14509804;35.148;-4.500816;-0.129796;106;129;131
407;1202;29;30;16;iPhone 12 Pro;legocolor180.png;Black;64.0;0.46666667;0.11764706;28.105;-5.95566;0.784915;106;129;131
550;1160;151;152;134;iPhone 12 Pro;legocolor180.png;Light Bluish Grey;63.0;0.11842105;0.59607843;149.649;-7.699308;1.184827;106;129;131
596;1318;143;145;124;iPhone 12 Pro;legocolor180.png;Light Bluish Grey;66.0;0.14482759;0.56862745;142.008;-8.859936;0.869984;106;129;131
102;812;235;141;28;iPhone 12 Pro;legocolor181.png;Orange;33.0;0.88085106;0.92156863;156.224;-63.086208;69.086552;88;129;137
310;812;245;145;67;iPhone 12 Pro;legocolor181.png;Orange;26.0;0.72653061;0.96078431;166.008;-48.711936;69.275984;88;129;137
437;715;100;164;192;iPhone 12 Pro;legocolor181.png;Medium Azure;198.0;0.47916667;0.75294118;148.056;21.620448;-42.145112;88;129;137
609;679;93;158;190;iPhone 12 Pro;legocolor181.png;Medium Azure;200.0;0.51052632;0.74509804;142.213;23.511204;-43.159801;88;129;137
708;591;55;134;213;iPhone 12 Pro;legocolor181.png;Dark Azure;210.0;0.74178404;0.83529412;119.385;46.05858;-56.465645;88;129;137
758;709;82;106;132;iPhone 12 Pro;legocolor181.png;Dark Azure;211.0;0.37878788;0.51764706;101.788;14.864304;-17.354076;88;129;137
771;575;177;200;194;iPhone 12 Pro;legocolor181.png;Aqua;164.0;0.115;0.78431373;192.439;0.768012;-13.540003;88;129;137
778;635;179;201;198;iPhone 12 Pro;legocolor181.png;Aqua;172.0;0.10945274;0.78823529;194.08;1.92864;-13.22516;88;129;137
777;517;205;171;47;iPhone 12 Pro;legocolor181.png;Yellow;47.0;0.77073171;0.80392157;167.03;-59.05476;33.29969;88;129;137
810;544;211;178;39;iPhone 12 Pro;legocolor181.png;Yellow;48.0;0.81516588;0.82745098;172.021;-65.446332;34.184583;88;129;137
880;544;194;167;62;iPhone 12 Pro;legocolor181.png;Bright Light Yellow;48.0;0.68041237;0.76078431;163.103;-49.742676;27.096669;88;129;137
915;575;218;198;112;iPhone 12 Pro;legocolor181.png;Bright Light Yellow;49.0;0.48623853;0.85490196;194.176;-40.430592;20.893648;88;129;137
928;438;207;152;181;iPhone 12 Pro;legocolor181.png;Bright Pink;328.0;0.26570048;0.81176471;171.751;4.550508;30.913373;88;129;137
858;510;223;210;166;iPhone 12 Pro;legocolor181.png;Bright Pink;46.0;0.25560538;0.8745098;208.871;-21.092532;12.391133;88;129;137
304;1002;185;179;165;iPhone 12 Pro;legocolor181.png;White;42.0;0.10810811;0.7254902;179.198;-6.985416;5.088354;88;129;137
479;1028;204;198;184;iPhone 12 Pro;legocolor181.png;White;42.0;0.09803922;0.8;198.198;-6.985416;5.088354;88;129;137
583;979;156;160;83;iPhone 12 Pro;legocolor181.png;Yellowish Green;63.0;0.48125;0.62745098;150.026;-32.976792;5.239198;88;129;137
652;1019;175;189;114;iPhone 12 Pro;legocolor181.png;Yellowish Green;71.0;0.3968254;0.74117647;176.264;-30.633888;-1.108528;88;129;137
814;1000;178;156;106;iPhone 12 Pro;legocolor181.png;Tan;42.0;0.40449438;0.69803922;156.878;-25.031976;18.523994;88;129;137
901;1022;178;160;122;iPhone 12 Pro;legocolor181.png;Tan;41.0;0.31460674;0.69803922;161.05;-19.2126;14.86515;88;129;137
1015;970;161;71;60;iPhone 12 Pro;legocolor181.png;Red;7.0;0.62732919;0.63137255;96.656;-18.034752;56.429688;88;129;137
1056;1043;168;59;52;iPhone 12 Pro;legocolor181.png;Red;4.0;0.69047619;0.65882353;90.793;-19.086156;67.710539;88;129;137
1102;822;102;106;107;iPhone 12 Pro;legocolor181.png;Dark Bluish Grey;192.0;0.04672897;0.41960784;104.918;1.024344;-2.559086;88;129;137
1153;885;124;124;122;iPhone 12 Pro;legocolor181.png;Dark Bluish Grey;60.0;0.01612903;0.48627451;123.772;-0.871824;0.199956;88;129;137
1206;669;95;90;84;iPhone 12 Pro;legocolor181.png;Black;33.0;0.11578947;0.37254902;90.811;-3.351012;3.673753;88;129;137
1233;750;50;50;48;iPhone 12 Pro;legocolor181.png;Black;60.0;0.04;0.19607843;49.772;-0.871824;0.199956;88;129;137
1125;558;190;187;178;iPhone 12 Pro;legocolor181.png;Light Bluish Grey;45.0;0.06315789;0.74509804;186.871;-4.364532;2.744133;88;129;137
1198;615;151;153;152;iPhone 12 Pro;legocolor181.png;Light Bluish Grey;150.0;0.0130719;0.6;152.288;-0.141696;-1.129576;88;129;137
1337;417;107;41;7;iPhone 12 Pro;legocolor182.png;Orange;20.0;0.93457944;0.41960784;56.858;-24.530136;43.974534;123;134;117
1257;537;215;114;10;iPhone 12 Pro;legocolor182.png;Orange;30.0;0.95348837;0.84313725;132.343;-60.192756;72.490189;123;134;117
1162;585;49;106;136;iPhone 12 Pro;legocolor182.png;Medium Azure;201.0;0.63970588;0.53333333;92.377;21.462516;-38.041629;123;134;117
1159;717;18;59;61;iPhone 12 Pro;legocolor182.png;Medium Azure;183.0;0.70491803;0.23921569;46.969;6.903252;-25.405813;123;134;117
892;548;6;51;80;iPhone 12 Pro;legocolor182.png;Dark Azure;204.0;0.925;0.31372549;40.851;19.261308;-30.564327;123;134;117
871;577;23;64;96;iPhone 12 Pro;legocolor182.png;Dark Azure;206.0;0.76041667;0.37647059;55.389;19.980612;-28.405153;123;134;117
864;666;121;137;126;iPhone 12 Pro;legocolor182.png;Aqua;139.0;0.11678832;0.5372549;130.962;-2.441304;-8.736674;123;134;117
835;738;135;149;134;iPhone 12 Pro;legocolor182.png;Aqua;116.0;0.10067114;0.58431373;143.104;-4.479168;-7.107208;123;134;117
875;828;76;66;5;iPhone 12 Pro;legocolor182.png;Yellow;52.0;0.93421053;0.29803922;62.036;-28.061712;12.246428;123;134;117
862;900;149;135;74;iPhone 12 Pro;legocolor182.png;Yellow;49.0;0.5033557;0.58431373;132.232;-28.650144;14.705536;123;134;117
730;860;127;112;47;iPhone 12 Pro;legocolor182.png;Bright Light Yellow;49.0;0.62992126;0.49803922;109.075;-30.5409;15.720225;123;134;117
709;910;156;145;79;iPhone 12 Pro;legocolor182.png;Bright Light Yellow;51.0;0.49358974;0.61176471;140.765;-30.38838;13.361095;123;134;117
702;1003;42;29;38;iPhone 12 Pro;legocolor182.png;Bright Pink;318.0;0.30952381;0.16470588;33.913;2.010804;7.092299;123;134;117
661;1073;104;93;99;iPhone 12 Pro;legocolor182.png;Bright Pink;327.0;0.10576923;0.40784314;96.973;0.997284;6.162679;123;134;117
1140;324;103;100;83;iPhone 12 Pro;legocolor182.png;White;51.0;0.19417476;0.40392157;98.959;-7.851828;3.543957;123;134;117
1006;425;103;106;85;iPhone 12 Pro;legocolor182.png;White;69.0;0.19811321;0.41568627;102.709;-8.712828;0.255207;123;134;117
908;431;141;154;85;iPhone 12 Pro;legocolor182.png;Yellowish Green;71.0;0.44805195;0.60392157;142.247;-28.165524;-1.093619;123;134;117
882;469;148;163;94;iPhone 12 Pro;legocolor182.png;Yellowish Green;73.0;0.42331288;0.63921569;150.649;-27.871308;-2.323173;123;134;117
734;381;131;127;82;iPhone 12 Pro;legocolor182.png;Tan;55.0;0.3740458;0.51372549;123.066;-20.204472;6.958118;123;134;117
680;419;143;137;101;iPhone 12 Pro;legocolor182.png;Tan;51.0;0.29370629;0.56078431;134.69;-16.57548;7.28787;123;134;117
542;344;115;52;43;iPhone 12 Pro;legocolor182.png;Red;8.0;0.62608696;0.45098039;69.811;-13.191012;39.630753;123;134;117
538;410;122;57;53;iPhone 12 Pro;legocolor182.png;Red;3.0;0.56557377;0.47843137;75.979;-11.305668;40.360417;123;134;117
484;425;32;36;37;iPhone 12 Pro;legocolor182.png;Dark Bluish Grey;192.0;0.13513514;0.14509804;34.918;1.024344;-2.559086;123;134;117
483;497;66;68;67;iPhone 12 Pro;legocolor182.png;Dark Bluish Grey;150.0;0.02941176;0.26666667;67.288;-0.141696;-1.129576;123;134;117
380;502;27;27;27;iPhone 12 Pro;legocolor182.png;Black;0.0;0.0;0.10588235;27.0;0.0;0.0;123;134;117
320;544;50;50;50;iPhone 12 Pro;legocolor182.png;Black;0.0;0.0;0.19607843;50.0;0.0;0.0;123;134;117
433;647;98;100;95;iPhone 12 Pro;legocolor182.png;Light Bluish Grey;84.0;0.05;0.39215686;98.832;-1.885344;-0.729664;123;134;117
401;763;88;90;87;iPhone 12 Pro;legocolor182.png;Light Bluish Grey;100.0;0.03333333;0.35294118;89.06;-1.01352;-0.92962;123;134;117
1164;755;168;71;16;iPhone 12 Pro;legocolor183.png;Orange;22.0;0.9047619;0.65882353;93.733;-38.244636;65.132159;147;134;119
904;760;186;101;62;iPhone 12 Pro;legocolor183.png;Orange;19.0;0.66666667;0.72941176;121.969;-29.504748;56.155187;147;134;119
726;790;42;114;154;iPhone 12 Pro;legocolor183.png;Medium Azure;201.0;0.72727273;0.60392157;97.032;28.028256;-48.263064;147;134;119
522;760;143;189;215;iPhone 12 Pro;legocolor183.png;Medium Azure;202.0;0.33488372;0.84313725;178.21;18.10068;-30.87917;147;134;119
635;554;12;97;164;iPhone 12 Pro;legocolor183.png;Dark Azure;206.0;0.92682927;0.64313725;79.223;41.710284;-58.954571;147;134;119
613;588;6;99;168;iPhone 12 Pro;legocolor183.png;Dark Azure;206.0;0.96428571;0.65882353;79.059;43.758972;-64.072743;147;134;119
511;583;128;168;178;iPhone 12 Pro;legocolor183.png;Aqua;192.0;0.28089888;0.69803922;157.18;10.24344;-25.59086;147;134;119
511;627;131;173;185;iPhone 12 Pro;legocolor183.png;Aqua;193.0;0.29189189;0.7254902;161.81;11.40948;-27.02037;147;134;119
374;626;155;134;51;iPhone 12 Pro;legocolor183.png;Yellow;48.0;0.67096774;0.60784314;130.817;-39.269964;21.208491;147;134;119
352;667;167;151;73;iPhone 12 Pro;legocolor183.png;Yellow;50.0;0.56287425;0.65490196;146.892;-36.354864;17.634716;147;134;119
317;584;174;170;123;iPhone 12 Pro;legocolor183.png;Bright Light Yellow;55.0;0.29310345;0.68235294;165.838;-21.076296;7.158074;147;134;119
323;604;180;180;126;iPhone 12 Pro;legocolor183.png;Bright Light Yellow;60.0;0.3;0.70588235;173.844;-23.539248;5.398812;147;134;119
190;588;141;106;148;iPhone 12 Pro;legocolor183.png;Bright Pink;290.0;0.28378378;0.58039216;121.253;13.159524;17.318119;147;134;119
185;628;145;121;173;iPhone 12 Pro;legocolor183.png;Bright Pink;268.0;0.30057803;0.67843137;134.104;19.136832;9.555792;147;134;119
1207;605;154;154;164;iPhone 12 Pro;legocolor183.png;White;240.0;0.06097561;0.64313725;155.14;4.35912;-0.99978;147;134;119
1054;555;147;155;168;iPhone 12 Pro;legocolor183.png;White;217.0;0.125;0.65882353;154.09;6.84372;-6.21793;147;134;119
994;590;134;173;126;iPhone 12 Pro;legocolor183.png;Yellowish Green;110.0;0.2716763;0.67843137;155.981;-14.750652;-19.277337;147;134;119
978;606;133;175;127;iPhone 12 Pro;legocolor183.png;Yellowish Green;112.0;0.27428571;0.68627451;156.97;-14.74524;-21.02169;147;134;119
943;501;129;137;116;iPhone 12 Pro;legocolor183.png;Tan;83.0;0.15328467;0.5372549;132.214;-7.977288;-2.818678;147;134;119
911;511;132;137;117;iPhone 12 Pro;legocolor183.png;Tan;75.0;0.1459854;0.5372549;133.225;-7.9827;-1.074325;147;134;119
890;425;119;19;27;iPhone 12 Pro;legocolor183.png;Red;355.0;0.84033613;0.46666667;49.812;-11.223504;60.677876;147;134;119
877;453;122;32;42;iPhone 12 Pro;legocolor183.png;Red;353.0;0.73770492;0.47843137;60.05;-8.8806;54.33015;147;134;119
724;410;48;67;82;iPhone 12 Pro;legocolor183.png;Dark Bluish Grey;206.0;0.41463415;0.32156863;63.029;9.333732;-13.180433;147;134;119
723;463;52;69;87;iPhone 12 Pro;legocolor183.png;Dark Bluish Grey;211.0;0.40229885;0.34117647;65.969;10.347252;-12.250813;147;134;119
582;388;2;6;18;iPhone 12 Pro;legocolor183.png;Black;225.0;0.88888889;0.07058824;6.172;5.819376;-3.658844;147;134;119
582;435;1;5;17;iPhone 12 Pro;legocolor183.png;Black;225.0;0.94117647;0.06666667;5.172;5.819376;-3.658844;147;134;119
460;408;99;118;133;iPhone 12 Pro;legocolor183.png;Light Bluish Grey;206.0;0.2556391;0.52156863;114.029;9.333732;-13.180433;147;134;119
446;480;107;125;145;iPhone 12 Pro;legocolor183.png;Light Bluish Grey;212.0;0.26206897;0.56862745;121.898;11.366184;-13.065546;147;134;119
1128;214;156;64;1;iPhone 12 Pro;legocolor184.png;Orange;24.0;0.99358974;0.61176471;84.326;-40.996392;62.858098;157;169;167
1203;358;153;94;50;iPhone 12 Pro;legocolor184.png;Orange;26.0;0.67320261;0.6;106.625;-27.8595;40.670875;157;169;167
1088;488;5;75;101;iPhone 12 Pro;legocolor184.png;Medium Azure;196.0;0.95049505;0.39607843;57.034;21.631272;-45.633818;157;169;167
1166;591;44;106;121;iPhone 12 Pro;legocolor184.png;Medium Azure;192.0;0.63636364;0.4745098;89.172;15.659376;-39.615844;157;169;167
929;457;18;75;118;iPhone 12 Pro;legocolor184.png;Dark Azure;206.0;0.84745763;0.4627451;62.859;27.129372;-39.341343;157;169;167
929;588;21;76;117;iPhone 12 Pro;legocolor184.png;Dark Azure;206.0;0.82051282;0.45882353;64.229;25.963332;-37.911833;157;169;167
1015;637;132;153;138;iPhone 12 Pro;legocolor184.png;Aqua;137.0;0.1372549;0.6;145.011;-3.449412;-11.410647;157;169;167
1010;735;135;152;133;iPhone 12 Pro;legocolor184.png;Aqua;114.0;0.125;0.59607843;144.751;-5.781492;-8.551627;157;169;167
1183;796;164;131;18;iPhone 12 Pro;legocolor184.png;Yellow;46.0;0.8902439;0.64313725;127.985;-54.11262;31.585155;157;169;167
1183;875;158;124;16;iPhone 12 Pro;legocolor184.png;Yellow;46.0;0.89873418;0.61960784;121.854;-52.080168;31.700042;157;169;167
1014;910;172;156;79;iPhone 12 Pro;legocolor184.png;Bright Light Yellow;50.0;0.54069767;0.6745098;152.006;-35.918952;17.534738;157;169;167
1081;978;171;152;75;iPhone 12 Pro;legocolor184.png;Bright Light Yellow;48.0;0.56140351;0.67058824;148.903;-36.360276;19.379069;157;169;167
1241;999;212;170;206;iPhone 12 Pro;legocolor184.png;Bright Pink;309.0;0.19811321;0.83137255;186.662;9.514296;22.221426;157;169;167
1241;1169;179;130;159;iPhone 12 Pro;legocolor184.png;Bright Pink;324.0;0.27374302;0.70196078;147.957;5.433156;27.224711;157;169;167
818;177;211;209;194;iPhone 12 Pro;legocolor184.png;White;53.0;0.08056872;0.82745098;207.888;-6.832896;2.729224;157;169;167
765;340;218;217;197;iPhone 12 Pro;legocolor184.png;White;57.0;0.09633028;0.85490196;215.019;-8.865348;2.614337;157;169;167
672;398;135;152;81;iPhone 12 Pro;legocolor184.png;Yellowish Green;74.0;0.46710526;0.59607843;138.823;-28.448916;-3.352771;157;169;167
652;461;134;152;76;iPhone 12 Pro;legocolor184.png;Yellowish Green;74.0;0.5;0.59607843;137.954;-30.481368;-3.467658;157;169;167
434;430;167;153;114;iPhone 12 Pro;legocolor184.png;Tan;44.0;0.31736527;0.65490196;152.74;-19.06008;12.50602;157;169;167
410;501;126;114;76;iPhone 12 Pro;legocolor184.png;Tan;46.0;0.3968254;0.49411765;113.256;-18.329952;11.176488;157;169;167
203;465;111;25;24;iPhone 12 Pro;legocolor184.png;Red;1.0;0.78378378;0.43529412;50.6;-13.0872;52.9708;157;169;167
202;543;117;27;26;iPhone 12 Pro;legocolor184.png;Red;1.0;0.77777778;0.45882353;53.796;-13.675632;55.429908;157;169;167
288;562;21;27;27;iPhone 12 Pro;legocolor184.png;Dark Bluish Grey;180.0;0.22222222;0.10588235;25.206;0.882648;-3.688662;157;169;167
212;674;57;59;58;iPhone 12 Pro;legocolor184.png;Dark Bluish Grey;150.0;0.03389831;0.23137255;58.288;-0.141696;-1.129576;157;169;167
299;677;65;65;57;iPhone 12 Pro;legocolor184.png;Black;60.0;0.12307692;0.25490196;64.088;-3.487296;0.799824;157;169;167
260;910;41;43;40;iPhone 12 Pro;legocolor184.png;Black;100.0;0.06976744;0.16862745;42.06;-1.01352;-0.92962;157;169;167
504;769;117;122;118;iPhone 12 Pro;legocolor184.png;Light Bluish Grey;132.0;0.04098361;0.47843137;120.049;-1.008108;-2.673973;157;169;167
506;978;94;99;102;iPhone 12 Pro;legocolor184.png;Light Bluish Grey;202.0;0.07843137;0.4;97.847;2.043276;-3.373819;157;169;167
323;354;246;122;10;iPhone 12 Pro;legocolor185.png;Orange;28.0;0.95934959;0.96470588;146.308;-67.063536;87.429884;76;83;84
452;402;230;119;12;iPhone 12 Pro;legocolor185.png;Orange;29.0;0.94782609;0.90196078;139.991;-62.971572;78.937893;76;83;84
529;302;100;174;199;iPhone 12 Pro;legocolor185.png;Medium Azure;195.0;0.49748744;0.78039216;154.724;21.783792;-47.992948;76;83;84
651;384;77;170;214;iPhone 12 Pro;legocolor185.png;Medium Azure;199.0;0.64018692;0.83921569;147.209;32.861172;-61.573293;76;83;84
683;377;52;136;209;iPhone 12 Pro;legocolor185.png;Dark Azure;208.0;0.75119617;0.81960784;119.206;44.178648;-58.939662;76;83;84
715;451;53;131;205;iPhone 12 Pro;legocolor185.png;Dark Azure;209.0;0.74146341;0.80392157;116.114;43.731912;-55.350978;76;83;84
765;372;160;200;202;iPhone 12 Pro;legocolor185.png;Aqua;183.0;0.20792079;0.79215686;188.268;6.756144;-24.791036;76;83;84
790;439;168;202;201;iPhone 12 Pro;legocolor185.png;Aqua;178.0;0.16831683;0.79215686;191.72;4.56576;-20.80244;76;83;84
836;360;198;169;41;iPhone 12 Pro;legocolor185.png;Yellow;49.0;0.79292929;0.77647059;163.079;-60.062868;30.625717;76;83;84
859;404;211;173;38;iPhone 12 Pro;legocolor185.png;Yellow;47.0;0.81990521;0.82745098;168.972;-64.438224;36.858556;76;83;84
900;415;202;191;109;iPhone 12 Pro;legocolor185.png;Bright Light Yellow;53.0;0.46039604;0.79215686;184.941;-37.362972;14.960743;76;83;84
919;430;211;200;108;iPhone 12 Pro;legocolor185.png;Bright Light Yellow;54.0;0.48815166;0.82745098;192.801;-41.722092;15.960523;76;83;84
1001;340;204;151;177;iPhone 12 Pro;legocolor185.png;Bright Pink;331.0;0.25980392;0.8;169.811;3.536988;29.983753;76;83;84
